date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:49:39	410621/410621	---M--	200	added ('OK')	image/jpeg	etag:%224179d-643fd-556df9cedd7d8%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_76816855_original.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_76816855_original.jpg	(from https://themes.getmotopress.com/villagio/news/)
13:49:41	320548/320548	---M--	200	added ('OK')	image/jpeg	etag:%22417a3-4e424-556df9ce9ccb0%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_66734779_original.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_66734779_original.jpg	(from https://themes.getmotopress.com/villagio/news/)
13:49:42	309505/309505	---M--	200	added ('OK')	image/jpeg	etag:%22417cf-4b901-556df9cd58930%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_46134345_original.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_46134345_original.jpg	(from https://themes.getmotopress.com/villagio/news/)
13:49:42	367589/367589	---M--	200	added ('OK')	image/jpeg	etag:%22417d6-59be5-556df9cd72358%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_46958583_original.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_46958583_original.jpg	(from https://themes.getmotopress.com/villagio/news/)
13:49:42	43675/43675	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:49:42%20GMT	https://themes.getmotopress.com/villagio/depositphotos_46134345_original/	themes.getmotopress.com/villagio/depositphotos_46134345_original/index.html	(from https://themes.getmotopress.com/villagio/news/)
13:49:43	43164/43164	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:49:43%20GMT	https://themes.getmotopress.com/villagio/style-guide/depositphotos_46958583_original/	themes.getmotopress.com/villagio/style-guide/depositphotos_46958583_original/index.html	(from https://themes.getmotopress.com/villagio/news/)
13:49:44	248704/248704	---M--	200	added ('OK')	image/jpeg	etag:%2216244e-3cb80-556dfa26ef250%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/pexels-photo-105933-1434x734.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/pexels-photo-105933-1434x734.jpg	(from https://themes.getmotopress.com/villagio/news/)
13:49:45	171584/171584	---M--	200	added ('OK')	image/jpeg	etag:%2216244d-29e40-556dfa26bc9b8%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/pexels-photo-105933-1024x680.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/pexels-photo-105933-1024x680.jpg	(from https://themes.getmotopress.com/villagio/news/)
13:49:46	60854/60854	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:49:45%20GMT	https://themes.getmotopress.com/villagio/tag/food-tour/	themes.getmotopress.com/villagio/tag/food-tour/index.html	(from https://themes.getmotopress.com/villagio/news/)
13:49:46	144366/144366	---M--	200	added ('OK')	image/jpeg	etag:%22160b0d-233ee-556df9ee69e80%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_59026687_original-1434x734.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_59026687_original-1434x734.jpg	(from https://themes.getmotopress.com/villagio/news/)
13:49:48	42282/42282	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:49:47%20GMT	https://themes.getmotopress.com/villagio/tag/festival/	themes.getmotopress.com/villagio/tag/festival/index.html	(from https://themes.getmotopress.com/villagio/news/)
13:49:48	52986/52986	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:49:47%20GMT	https://themes.getmotopress.com/villagio/category/festival/	themes.getmotopress.com/villagio/category/festival/index.html	(from https://themes.getmotopress.com/villagio/news/)
13:49:48	150100/150100	---M--	200	added ('OK')	image/jpeg	etag:%22160b0c-24a54-556df9ee38588%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_59026687_original-1024x985.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_59026687_original-1024x985.jpg	(from https://themes.getmotopress.com/villagio/news/)
13:49:50	14138/14138	---M--	200	added ('OK')	image/jpeg	etag:%2216242f-373a-556dfa1ed4ae8%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_66734779_original-300x200.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_66734779_original-300x200.jpg	(from https://themes.getmotopress.com/villagio/news/)
13:49:50	42240/42240	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:49:49%20GMT	https://themes.getmotopress.com/villagio/tag/music/	themes.getmotopress.com/villagio/tag/music/index.html	(from https://themes.getmotopress.com/villagio/news/)
13:49:51	25731/25731	---MCZ	200	added ('OK')	text/css	etag:W/%22180bed-6483-564e29b913ab9%22	https://themes.getmotopress.com/villagio/wp-content/plugins/jetpack/modules/carousel/jetpack-carousel.css?ver=20120629	themes.getmotopress.com/villagio/wp-content/plugins/jetpack/modules/carousel/jetpack-carouselb40f.css	(from https://themes.getmotopress.com/villagio/news/)
13:49:53	2384/2384	---MCZ	200	added ('OK')	text/css	etag:W/%2218021b-950-564e29b911791%22	https://themes.getmotopress.com/villagio/wp-content/plugins/jetpack/modules/tiled-gallery/tiled-gallery/tiled-gallery.css?ver=2012-09-21	themes.getmotopress.com/villagio/wp-content/plugins/jetpack/modules/tiled-gallery/tiled-gallery/tiled-gallerye0c0.css	(from https://themes.getmotopress.com/villagio/news/)
13:49:53	48746/48746	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:49:53%20GMT	https://themes.getmotopress.com/villagio/tag/campania/	themes.getmotopress.com/villagio/tag/campania/index.html	(from https://themes.getmotopress.com/villagio/news/)
13:49:53	48713/48713	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:49:53%20GMT	https://themes.getmotopress.com/villagio/tag/lazio/	themes.getmotopress.com/villagio/tag/lazio/index.html	(from https://themes.getmotopress.com/villagio/news/)
13:49:54	4522/4522	---MCZ	200	added ('OK')	text/javascript	etag:W/%221a0140-11aa-564e29b94ad89%22	https://themes.getmotopress.com/villagio/wp-content/plugins/jetpack/_inc/build/spin.min.js?ver=1.3	themes.getmotopress.com/villagio/wp-content/plugins/jetpack/_inc/build/spin.min4e44.js	(from https://themes.getmotopress.com/villagio/news/)
13:49:54	1806/1806	---MCZ	200	added ('OK')	text/javascript	etag:W/%221a0129-70e-564e29b949a01%22	https://themes.getmotopress.com/villagio/wp-content/plugins/jetpack/_inc/build/jquery.spin.min.js?ver=1.3	themes.getmotopress.com/villagio/wp-content/plugins/jetpack/_inc/build/jquery.spin.min4e44.js	(from https://themes.getmotopress.com/villagio/news/)
13:49:55	48784/48784	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:49:53%20GMT	https://themes.getmotopress.com/villagio/tag/summer-villa/	themes.getmotopress.com/villagio/tag/summer-villa/index.html	(from https://themes.getmotopress.com/villagio/news/)
13:49:56	28073/28073	---MCZ	200	added ('OK')	text/javascript	etag:W/%221a00fe-6da9-564e29b9472f1%22	https://themes.getmotopress.com/villagio/wp-content/plugins/jetpack/_inc/build/carousel/jetpack-carousel.min.js?ver=20170209	themes.getmotopress.com/villagio/wp-content/plugins/jetpack/_inc/build/carousel/jetpack-carousel.mina4d5.js	(from https://themes.getmotopress.com/villagio/news/)
13:49:57	2798/2798	---MCZ	200	added ('OK')	text/javascript	etag:W/%221a00f8-aee-564e29b946f09%22	https://themes.getmotopress.com/villagio/wp-content/plugins/jetpack/_inc/build/tiled-gallery/tiled-gallery/tiled-gallery.min.js?ver=4.9.4	themes.getmotopress.com/villagio/wp-content/plugins/jetpack/_inc/build/tiled-gallery/tiled-gallery/tiled-gallery.mincbf4.js	(from https://themes.getmotopress.com/villagio/news/)
13:49:59	2281/2281	---MCZ	200	added ('OK')	application/json	date:Sat,%2003%20Mar%202018%2013:49:58%20GMT	https://themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.getmotopress.com%2Fvillagio%2Fstyle-guide%2F	themes.getmotopress.com/villagio/wp-json/oembed/1.0/embede0d8.json	(from https://themes.getmotopress.com/villagio/style-guide/)
13:49:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:49:59%20GMT	https://themes.getmotopress.com/villagio/?p=55	themes.getmotopress.com/villagio/index8054.html	(from https://themes.getmotopress.com/villagio/style-guide/)
13:50:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:50:00%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_59026875_original-923x1024.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_59026875_original-923x1024.8a.delayed	(from https://themes.getmotopress.com/villagio/style-guide/)
13:50:00	2374/2374	---MCZ	200	added ('OK')	text/xml	date:Sat,%2003%20Mar%202018%2013:50:00%20GMT	https://themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.getmotopress.com%2Fvillagio%2Fstyle-guide%2F&format=xml	themes.getmotopress.com/villagio/wp-json/oembed/1.0/embedc430	(from https://themes.getmotopress.com/villagio/style-guide/)
13:50:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:50:02%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_25644061_original-150x150.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_25644061_original-150x150.jpg	(from https://themes.getmotopress.com/villagio/style-guide/)
13:50:02	119538/119538	---M--	200	added ('OK')	image/jpeg	etag:%22160ba0-1d2f2-556df9f0c4b08%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_59026875_original-923x1024.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_59026875_original-923x1024.jpg	(from https://themes.getmotopress.com/villagio/style-guide/)
13:50:03	7655/7655	---M--	200	added ('OK')	image/jpeg	etag:%2216229e-1de7-556dfa0e16cb0%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_25644061_original-150x150.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_25644061_original-150x150.jpg	(from https://themes.getmotopress.com/villagio/style-guide/)
13:50:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:50:04%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_6231054_original.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_6231054_original.jpg	(from https://themes.getmotopress.com/villagio/style-guide/)
13:50:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:50:06%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_46958583_original-300x191.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_46958583_original-300x191.jpg	(from https://themes.getmotopress.com/villagio/style-guide/)
13:50:06	515326/515326	---M--	200	added ('OK')	image/jpeg	etag:%22417ab-7dcfe-556df9ce95780%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_6231054_original.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_6231054_original.jpg	(from https://themes.getmotopress.com/villagio/style-guide/)
13:50:07	11790/11790	---M--	200	added ('OK')	image/jpeg	etag:%22161e3c-2e0e-556df9fe7f568%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_46958583_original-300x191.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_46958583_original-300x191.jpg	(from https://themes.getmotopress.com/villagio/style-guide/)
13:50:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:50:08%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_76816855_original-1024x687.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_76816855_original-1024x687.jpg	(from https://themes.getmotopress.com/villagio/style-guide/)
13:50:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:50:10%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Aero_Table-300x300.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Aero_Table-300x300.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:10	80842/80842	---M--	200	added ('OK')	image/jpeg	etag:%22162445-13bca-556dfa2440608%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_76816855_original-1024x687.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_76816855_original-1024x687.jpg	(from https://themes.getmotopress.com/villagio/style-guide/)
13:50:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:50:12%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Cherry_Skinny_Jeans-300x300.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Cherry_Skinny_Jeans-300x300.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:12	34344/34344	---M--	200	added ('OK')	image/png	etag:%22164ada-8628-5641374cfa219%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Aero_Table-300x300.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Aero_Table-300x300.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:14	68469/68469	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:50:13%20GMT	https://themes.getmotopress.com/villagio/product/aero-table/	themes.getmotopress.com/villagio/product/aero-table/index.html	(from https://themes.getmotopress.com/villagio/shop/)
13:50:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:50:14%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Didio_Flat_Step-300x300.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Didio_Flat_Step-300x300.98.delayed	(from https://themes.getmotopress.com/villagio/shop/)
13:50:16	12478/12478	---M-Z	200	added ('OK')	application/rss+xml	etag:%227e9946cf70348db66a0b24fd7944b990%22	https://themes.getmotopress.com/villagio/shop/feed/	themes.getmotopress.com/villagio/shop/feed/index.html	(from https://themes.getmotopress.com/villagio/shop/)
13:50:16	71136/71136	---M--	200	added ('OK')	image/png	etag:%2216028f-115e0-564136d8888f9%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Cherry_Skinny_Jeans-300x300.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Cherry_Skinny_Jeans-300x300.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:16	79738/79738	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:50:16%20GMT	https://themes.getmotopress.com/villagio/product/cherry-skinny-jeans/	themes.getmotopress.com/villagio/product/cherry-skinny-jeans/index.html	(from https://themes.getmotopress.com/villagio/shop/)
13:50:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:50:18%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Didio_Flat_Step-790x1024.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Didio_Flat_Step-790x1024.9a.delayed	(from https://themes.getmotopress.com/villagio/shop/)
13:50:18	59930/59930	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:50:17%20GMT	https://themes.getmotopress.com/villagio/product/didio-flat-step/	themes.getmotopress.com/villagio/product/didio-flat-step/index.html	(from https://themes.getmotopress.com/villagio/shop/)
13:50:18	64432/64432	---M--	200	added ('OK')	image/png	etag:%221649e9-fbb0-564137106e219%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Didio_Flat_Step-300x300.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Didio_Flat_Step-300x300.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:50:20%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Eggo_Orange_chair-300x300.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Eggo_Orange_chair-300x300.9c.delayed	(from https://themes.getmotopress.com/villagio/shop/)
13:50:20	451873/451873	---M--	200	added ('OK')	image/png	etag:%221649e7-6e521-5641371052c99%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Didio_Flat_Step-790x1024.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Didio_Flat_Step-790x1024.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:50:22%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Eggo_Orange_chair-790x1024.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Eggo_Orange_chair-790x1024.9e.delayed	(from https://themes.getmotopress.com/villagio/shop/)
13:50:22	70443/70443	---M--	200	added ('OK')	image/png	etag:%22164b11-1132b-5641376996d69%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Eggo_Orange_chair-300x300.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Eggo_Orange_chair-300x300.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:50:24%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Ellipse_Modern_Chair-300x300.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Ellipse_Modern_Chair-300x300.a0.delayed	(from https://themes.getmotopress.com/villagio/shop/)
13:50:24	75311/75311	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:50:23%20GMT	https://themes.getmotopress.com/villagio/product/eggo-orange-chair/	themes.getmotopress.com/villagio/product/eggo-orange-chair/index.html	(from https://themes.getmotopress.com/villagio/shop/)
13:50:24	75096/75096	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:50:23%20GMT	https://themes.getmotopress.com/villagio/shop/?add-to-cart=822	themes.getmotopress.com/villagio/shop/index10bf.html	(from https://themes.getmotopress.com/villagio/shop/)
13:50:24	492263/492263	---M--	200	added ('OK')	image/png	etag:%22164b0f-782e7-5641376976db1%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Eggo_Orange_chair-790x1024.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Eggo_Orange_chair-790x1024.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:50:26%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Ellipse_Modern_Chair-790x1024.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Ellipse_Modern_Chair-790x1024.a2.delayed	(from https://themes.getmotopress.com/villagio/shop/)
13:50:26	106631/106631	---M--	200	added ('OK')	image/png	etag:%22164b32-1a087-564137709f219%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Ellipse_Modern_Chair-300x300.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Ellipse_Modern_Chair-300x300.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:50:28%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Fans_Greenlight_High-300x300.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Fans_Greenlight_High-300x300.a4.delayed	(from https://themes.getmotopress.com/villagio/shop/)
13:50:28	68161/68161	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:50:27%20GMT	https://themes.getmotopress.com/villagio/product/ellipse-modern-chair/	themes.getmotopress.com/villagio/product/ellipse-modern-chair/index.html	(from https://themes.getmotopress.com/villagio/shop/)
13:50:28	629439/629439	---M--	200	added ('OK')	image/png	etag:%22164b30-99abf-56413770761d9%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Ellipse_Modern_Chair-790x1024.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Ellipse_Modern_Chair-790x1024.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:50:30%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Fans_Greenlight_High-790x1024.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Fans_Greenlight_High-790x1024.a6.delayed	(from https://themes.getmotopress.com/villagio/shop/)
13:50:30	79837/79837	---M--	200	added ('OK')	image/png	etag:%221649f4-137dd-56413712a2d41%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Fans_Greenlight_High-300x300.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Fans_Greenlight_High-300x300.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:50:32%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Fans_Woman_Superspot-300x300.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Fans_Woman_Superspot-300x300.a8.delayed	(from https://themes.getmotopress.com/villagio/shop/)
13:50:32	60072/60072	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:50:31%20GMT	https://themes.getmotopress.com/villagio/product/fans-greenlight-high/	themes.getmotopress.com/villagio/product/fans-greenlight-high/index.html	(from https://themes.getmotopress.com/villagio/shop/)
13:50:32	585539/585539	---M--	200	added ('OK')	image/png	etag:%221649f2-8ef43-5641371286c09%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Fans_Greenlight_High-790x1024.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Fans_Greenlight_High-790x1024.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:50:34%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Fans_Woman_Superspot-790x1024.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Fans_Woman_Superspot-790x1024.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:34	64319/64319	---M--	200	added ('OK')	image/png	etag:%221649ff-fb3f-56413714ec089%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Fans_Woman_Superspot-300x300.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Fans_Woman_Superspot-300x300.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:50:36%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Gnusmas_Razer_3-300x300.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Gnusmas_Razer_3-300x300.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:36	455278/455278	---M--	200	added ('OK')	image/png	etag:%221649fd-6f26e-56413714ce7e1%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Fans_Woman_Superspot-790x1024.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Fans_Woman_Superspot-790x1024.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:37	75134/75134	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:50:37%20GMT	https://themes.getmotopress.com/villagio/product/fans-woman-superspot/	themes.getmotopress.com/villagio/product/fans-woman-superspot/index.html	(from https://themes.getmotopress.com/villagio/shop/)
13:50:37	75103/75103	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:50:37%20GMT	https://themes.getmotopress.com/villagio/shop/?add-to-cart=823	themes.getmotopress.com/villagio/shop/index869f.html	(from https://themes.getmotopress.com/villagio/shop/)
13:50:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:50:38%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Gnusmas_Razer_3-790x1024.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Gnusmas_Razer_3-790x1024.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:39	91815/91815	---M--	200	added ('OK')	image/png	etag:%22164944-166a7-564136e980cc9%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Gnusmas_Razer_3-300x300.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Gnusmas_Razer_3-300x300.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:50:40%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Gotovo_Media_Centre-300x300.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Gotovo_Media_Centre-300x300.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:41	61177/61177	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:50:39%20GMT	https://themes.getmotopress.com/villagio/product/gnusmas-razer/	themes.getmotopress.com/villagio/product/gnusmas-razer/index.html	(from https://themes.getmotopress.com/villagio/shop/)
13:50:41	564456/564456	---M--	200	added ('OK')	image/png	etag:%22164942-89ce8-564136e960d11%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Gnusmas_Razer_3-790x1024.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Gnusmas_Razer_3-790x1024.png	(from https://themes.getmotopress.com/villagio/shop/)
